"DateTime","Moc chwilowa PV","Produkcja PV narastająco"
"2022-01-09 08:12:28",0.001,0.011
"2022-01-09 08:15:02",0.234
"2022-01-09 08:22:26",0.486
"2022-01-09 08:25:02",0.438
"2022-01-09 08:30:02",0.492
"2022-01-09 08:37:26",0.649
"2022-01-09 08:42:26",0.72
"2022-01-09 08:46:14",0.616
"2022-01-09 08:50:02",0.789
"2022-01-09 08:55:02",0.852
"2022-01-09 09:01:14",0.861,0.53
"2022-01-09 09:07:26",0.881
"2022-01-09 09:12:26",1.08
"2022-01-09 09:16:14",0.947
"2022-01-09 09:20:02",1.089
"2022-01-09 09:25:02",0.972
"2022-01-09 09:32:26",1.127
"2022-01-09 09:37:26",1.092
"2022-01-09 09:41:14",1.089
"2022-01-09 09:45:02",1.121
"2022-01-09 09:51:14",1.161,1.411
"2022-01-09 09:57:26",1.152
"2022-01-09 10:00:02",1.385
"2022-01-09 10:07:26",1.143
"2022-01-09 10:10:02",1.385
"2022-01-09 10:16:14",1.152
"2022-01-09 10:20:02",1.121
"2022-01-09 10:27:26",1.208
"2022-01-09 10:30:02",1.154
"2022-01-09 10:36:14",1.171
"2022-01-09 10:40:02",1.263,2.381
"2022-01-09 10:45:02",1.08
"2022-01-09 10:51:14",1.161
"2022-01-09 10:57:26",1.152
"2022-01-09 11:00:02",1.154
"2022-01-09 11:05:02",1.092
"2022-01-09 11:10:02",1.08
"2022-01-09 11:16:14",1.161
"2022-01-09 11:20:02",1.089
"2022-01-09 11:26:14",1.065
"2022-01-09 11:30:02",1.105,3.31
"2022-01-09 11:35:02",1.08
"2022-01-09 11:40:02",1.092
"2022-01-09 11:45:02",1.08
"2022-01-09 11:51:16",1.059
"2022-01-09 11:55:02",0.956
"2022-01-09 12:01:14",1.065
"2022-01-09 12:05:02",0.947
"2022-01-09 12:12:27",0.89
"2022-01-09 12:17:27",0.948
"2022-01-09 12:22:27",0.852,4.181
"2022-01-09 12:25:03",0.923
"2022-01-09 12:30:03",0.96
"2022-01-09 12:35:03",0.828
"2022-01-09 12:40:03",0.72
"2022-01-09 12:45:03",0.852
"2022-01-09 12:50:03",0.72
"2022-01-09 12:55:04",0.825
"2022-01-09 13:01:15",0.689
"2022-01-09 13:06:17",0.715
"2022-01-09 13:12:27",0.681,4.831
"2022-01-09 13:16:15",0.632
"2022-01-09 13:20:03",0.616
"2022-01-09 13:25:03",0.6
"2022-01-09 13:31:15",0.59
"2022-01-09 13:35:03",0.616
"2022-01-09 13:41:15",0.484
"2022-01-09 13:45:04",0.645
"2022-01-09 13:51:15",0.485
"2022-01-09 13:55:03",0.632
"2022-01-09 14:01:15",0.484,5.291
"2022-01-09 14:05:03",0.458
"2022-01-09 14:12:27",0.486
"2022-01-09 14:16:17",0.485
"2022-01-09 14:22:27",0.486
"2022-01-09 14:25:03",0.438
"2022-01-09 14:32:27",0.486
"2022-01-09 14:37:27",0.492
"2022-01-09 14:40:03",0.208
"2022-01-09 14:45:03",0.492
"2022-01-09 14:50:03",0.36,5.661
"2022-01-09 14:56:15",0.281
"2022-01-09 15:02:27",0.397
"2022-01-09 15:05:03",0.231
"2022-01-09 15:10:03",0.108
"2022-01-09 15:15:04",0.12
"2022-01-09 15:22:27",0
