"DateTime","Moc chwilowa PV","Produkcja PV narastająco"
"2022-07-01 05:05:03",0.001,0.01
"2022-07-01 05:10:04",0.12
"2022-07-01 05:15:04",0.12
"2022-07-01 05:22:27",0.163
"2022-07-01 05:27:30",0.238
"2022-07-01 05:31:15",0.32
"2022-07-01 05:36:15",0.36
"2022-07-01 05:41:15",0.48
"2022-07-01 05:47:27",0.484
"2022-07-01 05:50:04",0.688
"2022-07-01 05:55:04",0.6,0.29
"2022-07-01 06:00:03",0.722
"2022-07-01 06:05:04",0.718
"2022-07-01 06:10:03",0.843
"2022-07-01 06:16:15",0.968
"2022-07-01 06:21:15",0.96
"2022-07-01 06:26:17",0.954
"2022-07-01 06:32:27",1.07
"2022-07-01 06:35:03",1.154
"2022-07-01 06:40:03",1.2
"2022-07-01 06:46:16",1.255,1.13
"2022-07-01 06:50:03",1.269
"2022-07-01 06:55:04",1.316
"2022-07-01 07:02:27",1.463
"2022-07-01 07:06:17",1.565
"2022-07-01 07:11:15",1.45
"2022-07-01 07:15:04",1.572
"2022-07-01 07:20:04",1.68
"2022-07-01 07:25:03",1.686
"2022-07-01 07:32:28",1.699
"2022-07-01 07:36:15",1.744,2.42
"2022-07-01 07:41:15",1.8
"2022-07-01 07:47:27",1.935
"2022-07-01 07:50:03",1.846
"2022-07-01 07:56:16",1.93
"2022-07-01 08:01:15",1.926
"2022-07-01 08:05:04",2.044
"2022-07-01 08:11:15",2.038
"2022-07-01 08:15:04",2.044
"2022-07-01 08:22:27",2.113
"2022-07-01 08:25:03",2.077,4.03
"2022-07-01 08:30:03",2.16
"2022-07-01 08:35:04",2.272
"2022-07-01 08:40:03",2.167
"2022-07-01 08:45:04",2.272
"2022-07-01 08:50:03",2.288
"2022-07-01 08:56:15",2.323
"2022-07-01 09:00:03",2.368
"2022-07-01 09:07:27",2.351
"2022-07-01 09:11:15",2.368
"2022-07-01 09:15:04",2.515,5.95
"2022-07-01 09:20:03",2.528
"2022-07-01 09:25:04",2.512
"2022-07-01 09:32:27",2.519
"2022-07-01 09:35:04",2.752
"2022-07-01 09:41:15",2.62
"2022-07-01 09:46:15",2.64
"2022-07-01 09:50:03",2.684
"2022-07-01 09:57:27",2.757
"2022-07-01 10:00:03",2.769
"2022-07-01 10:05:04",2.727,8.148
"2022-07-01 10:10:03",2.914
"2022-07-01 10:15:04",2.87
"2022-07-01 10:21:15",2.911
"2022-07-01 10:25:04",2.798
"2022-07-01 10:30:03",2.914
"2022-07-01 10:35:04",2.99
"2022-07-01 10:42:27",3.007
"2022-07-01 10:45:04",2.981
"2022-07-01 10:51:16",3
"2022-07-01 10:55:03",3.013,10.6
"2022-07-01 11:00:04",3.11
"2022-07-01 11:06:17",3.088
"2022-07-01 11:10:03",3.186
"2022-07-01 11:16:16",3.185
"2022-07-01 11:20:03",3.172
"2022-07-01 11:25:04",3.11
"2022-07-01 11:31:15",3.202
"2022-07-01 11:36:16",3.229
"2022-07-01 11:40:03",3.172
"2022-07-01 11:45:04",3.229,13.24
"2022-07-01 11:50:04",3.36
"2022-07-01 11:56:16",3.194
"2022-07-01 12:01:16",3.36
"2022-07-01 12:06:16",3.24
"2022-07-01 12:10:02",3.345
"2022-07-01 12:15:02",3.24
"2022-07-01 12:21:14",3.29
"2022-07-01 12:25:02",3.158
"2022-07-01 12:31:14",3.29
"2022-07-01 12:35:02",3.316,15.97
"2022-07-01 12:42:26",3.324
"2022-07-01 12:46:14",3.316
"2022-07-01 12:50:02",3.126
"2022-07-01 12:57:26",3.259
"2022-07-01 13:01:14",3.316
"2022-07-01 13:05:02",3.158
"2022-07-01 13:10:02",3.24
"2022-07-01 13:17:26",3.243
"2022-07-01 13:22:26",3.24
"2022-07-01 13:27:26",3.12,18.8
"2022-07-01 13:30:02",3.231
"2022-07-01 13:36:14",3.097
"2022-07-01 13:40:02",3.158
"2022-07-01 13:46:14",3.097
"2022-07-01 13:51:14",3.12
"2022-07-01 13:55:02",3.158
"2022-07-01 14:01:14",3
"2022-07-01 14:07:26",3
"2022-07-01 14:10:02",3
"2022-07-01 14:16:14",3,21.3
"2022-07-01 14:21:16",2.98
"2022-07-01 14:27:26",2.822
"2022-07-01 14:31:14",2.842
"2022-07-01 14:35:02",2.842
"2022-07-01 14:42:26",2.757
"2022-07-01 14:46:14",2.842
"2022-07-01 14:50:02",2.684
"2022-07-01 14:56:14",2.71
"2022-07-01 15:00:02",2.684
"2022-07-01 15:06:14",2.613,23.61
"2022-07-01 15:12:26",2.516
"2022-07-01 15:15:02",2.538
"2022-07-01 15:20:02",2.52
"2022-07-01 15:26:14",2.419
"2022-07-01 15:30:02",2.368
"2022-07-01 15:35:02",2.376
"2022-07-01 15:40:02",2.304
"2022-07-01 15:47:26",2.27
"2022-07-01 15:50:02",2.077
