"DateTime","Moc chwilowa PV","Produkcja PV narastająco"
"2022-08-16 06:11:17",0.001,0.01
"2022-08-16 06:17:26",0.098
"2022-08-16 06:20:03",0
"2022-08-16 06:27:26",0.081
"2022-08-16 06:32:28",0.119
"2022-08-16 06:35:02",0.234
"2022-08-16 06:40:02",0.12
"2022-08-16 06:45:02",0.12
"2022-08-16 06:52:30",0.321
"2022-08-16 06:57:28",0.242
"2022-08-16 07:02:28",0.48,0.17
"2022-08-16 07:05:02",0.468
"2022-08-16 07:12:26",0.568
"2022-08-16 07:17:28",0.715
"2022-08-16 07:22:30",0.596
"2022-08-16 07:25:02",0.711
"2022-08-16 07:30:03",0.598
"2022-08-16 07:37:28",0.566
"2022-08-16 07:40:03",0.465
"2022-08-16 07:46:16",0.483
"2022-08-16 07:52:30",0.481,0.64
"2022-08-16 07:56:14",0.482
"2022-08-16 08:02:28",0.385
"2022-08-16 08:06:14",0.319
"2022-08-16 08:12:28",0.289
"2022-08-16 08:16:16",0.316
"2022-08-16 08:22:30",0.578
"2022-08-16 08:27:28",0.604
"2022-08-16 08:31:14",0.478
"2022-08-16 08:35:02",0.632
"2022-08-16 08:40:02",0.6,1.01
"2022-08-16 08:47:28",0.646
"2022-08-16 08:50:02",0.701
"2022-08-16 08:55:03",0.718
"2022-08-16 09:00:02",0.722
"2022-08-16 09:07:28",1.291
"2022-08-16 09:12:26",1.812
"2022-08-16 09:16:14",2.211
"2022-08-16 09:20:03",2.358
"2022-08-16 09:27:26",2.519
"2022-08-16 09:32:30",2.605,2.37
"2022-08-16 09:35:02",2.605
"2022-08-16 09:40:02",2.4
"2022-08-16 09:47:26",2.416
"2022-08-16 09:50:03",2.339
"2022-08-16 09:56:16",2.316
"2022-08-16 10:02:28",2.226
"2022-08-16 10:06:16",2.053
"2022-08-16 10:12:28",2.032
"2022-08-16 10:17:26",0.966
"2022-08-16 10:22:28",1.192,4.07
"2022-08-16 10:26:14",1.115
"2022-08-16 10:32:30",2.489
"2022-08-16 10:37:28",3.02
"2022-08-16 10:42:30",2.956
"2022-08-16 10:47:28",2.803
"2022-08-16 10:52:28",2.52
"2022-08-16 10:57:28",2.16
"2022-08-16 11:02:31",2.376
"2022-08-16 11:05:02",2.623
"2022-08-16 11:11:16",3.08,6.15
"2022-08-16 11:17:28",3
"2022-08-16 11:20:02",2.805
"2022-08-16 11:27:30",3.054
"2022-08-16 11:30:02",3.079
"2022-08-16 11:35:02",2.76
"2022-08-16 11:42:28",2.341
"2022-08-16 11:45:02",2.104
"2022-08-16 11:50:02",1.8
"2022-08-16 11:56:14",1.258
"2022-08-16 12:00:02",1.421,8.07
"2022-08-16 12:06:16",1.54
"2022-08-16 12:11:16",1.8
"2022-08-16 12:17:26",1.751
"2022-08-16 12:22:28",1.55
"2022-08-16 12:27:27",1.565
"2022-08-16 12:31:16",1.572
"2022-08-16 12:36:16",1.656
"2022-08-16 12:41:16",1.824
"2022-08-16 12:46:16",1.32
"2022-08-16 12:52:27",1.164,9.44
"2022-08-16 12:56:16",1.1
"2022-08-16 13:00:02",0.956
"2022-08-16 13:07:29",1.031
"2022-08-16 13:10:02",0.988
"2022-08-16 13:16:16",0.963
"2022-08-16 13:21:16",1.08
"2022-08-16 13:26:15",0.963
"2022-08-16 13:32:30",1.056
"2022-08-16 13:37:26",0.851
"2022-08-16 13:40:02",0.923,10.23
"2022-08-16 13:47:30",0.964
"2022-08-16 13:52:30",0.84
"2022-08-16 13:57:30",0.84
"2022-08-16 14:01:13",0.969
"2022-08-16 14:05:02",0.943
"2022-08-16 14:11:14",0.968
"2022-08-16 14:15:02",1.263
"2022-08-16 14:20:02",1.2
"2022-08-16 14:27:28",1.211
"2022-08-16 14:36:14",1.3,11.23
"2022-08-16 14:40:02",1.421
"2022-08-16 14:46:16",1.251
"2022-08-16 14:50:02",1.274
"2022-08-16 14:56:16",1.059
"2022-08-16 15:01:13",1.212
"2022-08-16 15:07:26",1.062
"2022-08-16 15:11:16",2.504
"2022-08-16 15:17:28",2.4
"2022-08-16 15:20:02",2.618
"2022-08-16 15:25:02",2.4,12.57
"2022-08-16 15:31:14",2.226
"2022-08-16 15:37:26",2.129
"2022-08-16 15:40:02",2.308
"2022-08-16 15:47:25",2.032
"2022-08-16 15:51:16",1.87
"2022-08-16 15:56:16",1.44
"2022-08-16 16:00:02",1.912
"2022-08-16 16:07:28",0.807
"2022-08-16 16:11:15",0.793
"2022-08-16 16:17:28",0.869,13.97
"2022-08-16 16:22:29",0.957
"2022-08-16 16:27:28",1.204
"2022-08-16 16:31:15",0.793
"2022-08-16 16:36:14",0.722
"2022-08-16 16:42:28",1.155
"2022-08-16 16:47:25",1.576
"2022-08-16 16:52:28",1.545
"2022-08-16 16:56:13",1.44
"2022-08-16 17:02:26",1.448
"2022-08-16 17:07:29",1.426,15
"2022-08-16 17:10:02",1.412
"2022-08-16 17:17:29",1.369
"2022-08-16 17:22:28",0.963
"2022-08-16 17:27:31",0.713
"2022-08-16 17:32:26",0.732
"2022-08-16 17:36:13",0.634
"2022-08-16 17:40:02",0.786
"2022-08-16 17:45:02",0.96
"2022-08-16 17:51:16",1.155
"2022-08-16 17:56:15",0.843,15.79
"2022-08-16 18:01:16",0.837
"2022-08-16 18:05:02",0.796
"2022-08-16 18:11:16",0.866
"2022-08-16 18:15:02",0.478
"2022-08-16 18:21:16",0.385
"2022-08-16 18:27:28",0.194
"2022-08-16 18:32:28",0.24
"2022-08-16 18:37:28",0.24
"2022-08-16 18:41:16",0.316
"2022-08-16 18:46:14",0.121,16.16
"2022-08-16 18:50:02",0.316
"2022-08-16 18:57:25",0.244
"2022-08-16 19:00:02",0
"2022-08-16 19:07:28",0.161
"2022-08-16 19:11:16",0.158
"2022-08-16 19:15:02",0.159
"2022-08-16 19:21:15",0.097
"2022-08-16 19:27:26",0
